,Reactions,Rules,delta G,delta H,delta S,H_reactant_sum,H_product_sum,S_reactant_sum,S_product_sum,R_1,R_2,R_3,P_1,P_2,P_3,R1_Num_of_C,R1_Num_of_db,R1_Num_of_aro,R1_Num_of_cyc,R1_Atypical_aro,P1_Num_of_aro,P1_Num_of_cyc,P1_Atypical_aro,deH_in_cyc,deH_+aromatic,Groups
2252,C1(=CC=CCC1C)C=CC>>C1(=C)C(=CC=CC1)C=CC.[HH],Dehydrogenation,74.47700374161427,108.1409124037018,112.90930290822587,-1020602.1297338901,-1020493.9888214864,420.6006540769132,533.5099569851391,C1(=CC=CCC1C)C=CC,,,C1(=C)C(=CC=CC1)C=CC,[HH],,10,3,0,1,0,0,1,0,0,0,A
2253,C1(=CC=CCC1C)C=CC.[HH]>>C1(=CC=CCC1C)C=C.C,Hydrogenolysis,-40.50164357789703,-37.37459826399572,10.488161374815718,-1023657.63862264,-1023695.013220904,551.2806540769132,561.7688154517289,C1(=CC=CCC1C)C=CC,[HH],,C1(=CC=CCC1C)C=C,C,,10,3,0,1,0,0,1,0,0,0,D
2254,C1(=CC=CCC1C)C=CC.[HH]>>C(=CC1C(CC=CC1)C)C,Hydrogenation,-40.86354405270658,-80.11303253145888,-131.64342941053934,-1023657.63862264,-1023737.7516551715,551.2806540769132,419.6372246663738,C1(=CC=CCC1C)C=CC,[HH],,C(=CC1C(CC=CC1)C)C,,,10,3,0,1,0,0,1,0,0,0,D
2255,C1(=CC=CCC1C)C=CC.[HH]>>C1(=CCCCC1C)C=CC,Hydrogenation,-42.3167537853863,-83.4712549947435,-138.03287341726383,-1023657.63862264,-1023741.1098776348,551.2806540769132,413.2477806596493,C1(=CC=CCC1C)C=CC,[HH],,C1(=CCCCC1C)C=CC,,,10,3,0,1,0,0,1,0,0,0,D
2256,C1(=CC=CCC1C)C=CC.[HH]>>C1(=CC=CCC1C)CCC,Hydrogenation,-61.397246274609074,-101.8120287299389,-135.5518445592146,-1023657.63862264,-1023759.45065137,551.2806540769132,415.72880951769855,C1(=CC=CCC1C)C=CC,[HH],,C1(=CC=CCC1C)CCC,,,10,3,0,1,0,0,1,0,0,0,D
2257,C1(=CC=CC)C=CCCC1>>C1(=CC=CC)C=CC=CC1.[HH],Dehydrogenation,38.336471857721236,73.12282321718521,116.6739941622136,-1020597.6336962195,-1020524.5108730023,417.9684085465706,534.6424027087842,C1(=CC=CC)C=CCCC1,,,C1(=CC=CC)C=CC=CC1,[HH],,10,3,0,1,0,0,1,0,1,0,B
2258,C1(=CC=CC)C=CCCC1>>C1(=CC=CC)C=CCC=C1.[HH],Dehydrogenation,47.29203029687849,83.60335720819421,121.78878722561035,-1020597.6336962195,-1020514.0303390113,417.9684085465706,539.7571957721809,C1(=CC=CC)C=CCCC1,,,C1(=CC=CC)C=CCC=C1,[HH],,10,3,0,1,0,0,1,0,1,0,B
2259,C1(=CC=CC)C=CCCC1.[HH]>>C1(=C)C=CCCC1.C(=C)C,Hydrogenolysis,-8.768009153666721,4.928293897421099,45.937625527713635,-1023653.1425849695,-1023648.2142910721,548.6484085465706,594.5860340742843,C1(=CC=CC)C=CCCC1,[HH],,C1(=C)C=CCCC1,C(=C)C,,10,3,0,1,0,0,1,0,0,0,C
2260,C1(=CC=CC)C=CCCC1.[HH]>>C1(=CC=C)C=CCCC1.C,Hydrogenolysis,-42.88897553721421,-36.3020824061241,22.092547815160515,-1023653.1425849695,-1023689.4446673756,548.6484085465706,570.7409563617312,C1(=CC=CC)C=CCCC1,[HH],,C1(=CC=C)C=CCCC1,C,,10,3,0,1,0,0,1,0,0,0,D
2261,C1(=CC=CC)C=CCCC1.[HH]>>C1(C=CCCC1)CC=CC,Hydrogenation,-36.75379952691205,-75.76526963699143,-130.84511189025454,-1023653.1425849695,-1023728.9078546065,548.6484085465706,417.8032966563161,C1(=CC=CC)C=CCCC1,[HH],,C1(C=CCCC1)CC=CC,,,10,3,0,1,0,0,1,0,0,0,D
2262,C1(=CC=CC)C=CCCC1.[HH]>>C1(=CCCC)C=CCCC1,Hydrogenation,-52.39973644503482,-89.06772270670626,-122.98502854828592,-1023653.1425849695,-1023742.2103076762,548.6484085465706,425.6633799982847,C1(=CC=CC)C=CCCC1,[HH],,C1(=CCCC)C=CCCC1,,,10,3,0,1,0,0,1,0,0,0,D
2263,C1(=CC=CC)C=CCCC1.[HH]>>C1(=CC=CC)CCCCC1,Hydrogenation,-47.733048180508575,-86.08167453180067,-128.62192302965656,-1023653.1425849695,-1023739.2242595013,548.6484085465706,420.0264855169141,C1(=CC=CC)C=CCCC1,[HH],,C1(=CC=CC)CCCCC1,,,10,3,0,1,0,0,1,0,0,0,D
2264,C1(=CCCC)C=CC=CC1>>C1(=CC=CC)C=CC=CC1.[HH],Dehydrogenation,48.07519462114277,84.12590976979118,120.9146910905531,-1020608.6367827721,-1020524.5108730023,413.72771161823107,534.6424027087842,C1(=CCCC)C=CC=CC1,,,C1(=CC=CC)C=CC=CC1,[HH],,10,3,0,1,0,0,1,0,0,0,B
2265,C1(=CCCC)C=CC=CC1>>C1(=CCC=C)C=CC=CC1.[HH],Dehydrogenation,87.84058813782924,123.09473413601518,118.24298506854245,-1020608.6367827721,-1020485.5420486361,413.72771161823107,531.9706966867735,C1(=CCCC)C=CC=CC1,,,C1(=CCC=C)C=CC=CC1,[HH],,10,3,0,1,0,0,1,0,0,0,A
2266,C1(=CCCC)C=CC=CC1.[HH]>>C1(=C)C=CC=CC1.C(C)C,Hydrogenolysis,-43.1281976489977,-27.12491981603671,53.67525686050976,-1023664.1456715221,-1023691.2705913382,544.4077116182311,598.0829684787409,C1(=CCCC)C=CC=CC1,[HH],,C1(=C)C=CC=CC1,C(C)C,,10,3,0,1,0,0,1,0,0,0,D
2267,C1(=CCCC)C=CC=CC1.[HH]>>C1(=CC)C=CC=CC1.CC,Hydrogenolysis,-49.00967929251876,-37.70215309411287,37.925628705034,-1023664.1456715221,-1023701.8478246162,544.4077116182311,582.3333403232651,C1(=CCCC)C=CC=CC1,[HH],,C1(=CC)C=CC=CC1,CC,,10,3,0,1,0,0,1,0,0,0,D
2268,C1(=CCCC)C=CC=CC1.[HH]>>C1(=CCC)C=CC=CC1.C,Hydrogenolysis,-57.19290516160306,-49.19515725807287,26.824577908872016,-1023664.1456715221,-1023713.3408287802,544.4077116182311,571.2322895271031,C1(=CCCC)C=CC=CC1,[HH],,C1(=CCC)C=CC=CC1,C,,10,3,0,1,0,0,1,0,0,0,D
2269,C1(=CCCC)C=CC=CC1.[HH]>>C1(C=CC=CC1)CCCC,Hydrogenation,-33.30245979307543,-66.60439481458161,-111.69523736879484,-1023664.1456715221,-1023730.7500663367,544.4077116182311,432.7124742494363,C1(=CCCC)C=CC=CC1,[HH],,C1(C=CC=CC1)CCCC,,,10,3,0,1,0,0,1,0,0,0,D
2270,C1(=CCCC)C=CC=CC1.[HH]>>C1(=CCCC)CCC=CC1,Hydrogenation,-21.081762337438377,-56.10972852318082,-117.48437426041403,-1023664.1456715221,-1023720.2554000453,544.4077116182311,426.9233373578171,C1(=CCCC)C=CC=CC1,[HH],,C1(=CCCC)CCC=CC1,,,10,3,0,1,0,0,1,0,0,0,D
2271,C1(=CCCC)C=CC=CC1.[HH]>>C1(=CCCC)C=CCCC1,Hydrogenation,-42.66101368161327,-78.0646361541003,-118.74433161994642,-1023664.1456715221,-1023742.2103076762,544.4077116182311,425.6633799982847,C1(=CCCC)C=CC=CC1,[HH],,C1(=CCCC)C=CCCC1,,,10,3,0,1,0,0,1,0,0,0,D
2272,C(=CC=CCC=CC=C)C.[HH]>>C(=C)C=CCC=CC=C.C,Hydrogenolysis,-45.52228646831271,-39.20012354827486,21.2046383365348,-1023554.2613401968,-1023593.4614637451,582.3725637249975,603.5772020615323,C(=CC=CCC=CC=C)C,[HH],,C(=C)C=CCC=CC=C,C,,10,4,0,0,0,0,0,0,0,0,D
2273,C(=CC=CCC=CC=C)C.[HH]>>C(=C)C.C(=C)CC=CC=C,Hydrogenolysis,-17.554834083049833,-3.1871744855307043,48.18936641797461,-1023554.2613401968,-1023557.4485146824,582.3725637249975,630.5619301429721,C(=CC=CCC=CC=C)C,[HH],,C(=C)C,C(=C)CC=CC=C,,10,4,0,0,0,0,0,0,0,0,D
2274,C(=CC=CCC=CC=C)C.[HH]>>C(=C)C=CC.C(=C)C=CC,Hydrogenolysis,-46.56194712868936,-30.745941075729206,53.047144232635105,-1023554.2613401968,-1023585.0072812726,582.3725637249975,635.4197079576326,C(=CC=CCC=CC=C)C,[HH],,C(=C)C=CC,C(=C)C=CC,,10,4,0,0,0,0,0,0,0,0,D
2275,C(=CC=CCC=CC=C)C.[HH]>>C(=CC=CC)C.C(=C)C=C,Hydrogenolysis,-46.15747510389969,-30.072960792225786,53.94772534520848,-1023554.2613401968,-1023584.334300989,582.3725637249975,636.320289070206,C(=CC=CCC=CC=C)C,[HH],,C(=CC=CC)C,C(=C)C=C,,10,4,0,0,0,0,0,0,0,0,D
2276,C(=CC=CCC=CC=C)C.[HH]>>C(=C)CC=CC=CC.C=C,Hydrogenolysis,-15.500336593567003,-3.843596569960937,39.096897613973056,-1023554.2613401968,-1023558.1049367668,582.3725637249975,621.4694613389705,C(=CC=CCC=CC=C)C,[HH],,C(=C)CC=CC=CC,C=C,,10,4,0,0,0,0,0,0,0,0,D
2277,C(=CC=CCC=CC=C)C.[HH]>>C(=C)C=CCC=CCCC,Hydrogenation,-60.00249543909893,-96.35948144749273,-121.94192858760289,-1023554.2613401968,-1023650.6208216443,582.3725637249975,460.4306351373946,C(=CC=CCC=CC=C)C,[HH],,C(=C)C=CCC=CCCC,,,10,4,0,0,0,0,0,0,0,0,D
2278,C(=CC=CCC=CC=C)C.[HH]>>C(=C)C=CCCCC=CC,Hydrogenation,-61.36200686980609,-97.32778273674194,-120.62980334373924,-1023554.2613401968,-1023651.5891229336,582.3725637249975,461.7427603812582,C(=CC=CCC=CC=C)C,[HH],,C(=C)C=CCCCC=CC,,,10,4,0,0,0,0,0,0,0,0,D
2279,C(=CC=CCC=CC=C)C.[HH]>>C(=C)CCCC=CC=CC,Hydrogenation,-67.32004884635931,-104.00898675317876,-123.05530071044592,-1023554.2613401968,-1023658.27032695,582.3725637249975,459.31726301455154,C(=CC=CCC=CC=C)C,[HH],,C(=C)CCCC=CC=CC,,,10,4,0,0,0,0,0,0,0,0,D
2280,C(=CC=CCC=CC=C)C.[HH]>>C(=CC=CCC=CCC)C,Hydrogenation,-72.24676935193546,-107.28389632492326,-117.5150996913896,-1023554.2613401968,-1023661.5452365217,582.3725637249975,464.85746403360787,C(=CC=CCC=CC=C)C,[HH],,C(=CC=CCC=CCC)C,,,10,4,0,0,0,0,0,0,0,0,D
2281,C(=CC=CCC=CC=C)C>>C1(=CC=CCC1=CC=C)C.[HH],CyclizationA,-41.66614917007057,-19.48538374423515,74.39465177204568,-1020498.7524514468,-1020518.2378351911,451.6925637249975,526.0872154970432,C(=CC=CCC=CC=C)C,,,C1(=CC=CCC1=CC=C)C,[HH],,10,4,0,0,0,0,0,0,0,0,D
2282,C(=CC=CCC=CC=C)C>>C1(=CC)C(=CCC=C1)C=C.[HH],CyclizationA,-12.573487394803216,14.837512070895173,91.93694269897162,-1020498.7524514468,-1020483.914939376,451.6925637249975,543.6295064239691,C(=CC=CCC=CC=C)C,,,C1(=CC)C(=CCC=C1)C=C,[HH],,10,4,0,0,0,0,0,0,0,0,C
2283,C(=CC=CCC=CC=C)C>>C1(=C)C(=CCC=C1)C=CC.[HH],CyclizationA,2.787584975674772,28.468625417677686,86.13463170217312,-1020498.7524514468,-1020470.2838260292,451.6925637249975,537.8271954271706,C(=CC=CCC=CC=C)C,,,C1(=C)C(=CCC=C1)C=CC,[HH],,10,4,0,0,0,0,0,0,0,0,C
2284,C(=CC=CCC=CC=C)C>>C1(=CC=CC)C=CC=CC1.[HH],CyclizationA,-50.48991604852671,-25.758421555510722,82.94983898378666,-1020498.7524514468,-1020524.5108730023,451.6925637249975,534.6424027087842,C(=CC=CCC=CC=C)C,,,C1(=CC=CC)C=CC=CC1,[HH],,10,4,0,0,0,0,0,0,0,0,D
2285,C(=CC=CCC=CC=C)C>>C(=C)C=CC1C=CC=CC1.[HH],CyclizationA,19.437844648352485,45.1918029905064,86.37919953766198,-1020498.7524514468,-1020453.5606484563,451.6925637249975,538.0717632626595,C(=CC=CCC=CC=C)C,,,C(=C)C=CC1C=CC=CC1,[HH],,10,4,0,0,0,0,0,0,0,0,C
2286,C(=C)C=CCC=CCC>>C(=C)C=CCC=CC=C.[HH],Dehydrogenation,71.47324525174992,107.2628721781075,120.03899690208817,-920643.7624361551,-920536.499563977,428.10591561347866,548.1449125155668,C(=C)C=CCC=CCC,,,C(=C)C=CCC=CC=C,[HH],,9,3,0,0,0,0,0,0,0,0,A
2287,C(=C)C=CCC=CCC.[HH]>>C=C.C(=C)CC=CCC,Hydrogenolysis,-13.798246390585495,-1.7887932206504047,40.27990330348848,-923699.2713249051,-923701.0601181258,558.7859156134787,599.0658189169671,C(=C)C=CCC=CCC,[HH],,C=C,C(=C)CC=CCC,,9,3,0,0,0,0,0,0,0,0,D
2288,C(=C)C=CCC=CCC.[HH]>>C(=C)C=C.C(=CCC)C,Hydrogenolysis,-46.38232494685103,-30.26442194939591,54.05971154605106,-923699.2713249051,-923729.5357468545,558.7859156134787,612.8456271595297,C(=C)C=CCC=CCC,[HH],,C(=C)C=C,C(=CCC)C,,9,3,0,0,0,0,0,0,0,0,D
2289,C(=C)C=CCC=CCC.[HH]>>C(=C)C=CC.C(=C)CC,Hydrogenolysis,-47.214475615884666,-31.775561698828824,51.782371011423265,-923699.2713249051,-923731.0468866039,558.7859156134787,610.5682866249019,C(=C)C=CCC=CCC,[HH],,C(=C)C=CC,C(=C)CC,,9,3,0,0,0,0,0,0,0,0,D
2290,C(=C)C=CCC=CCC.[HH]>>C(=C)CC=CC=C.CC,Hydrogenolysis,-40.31237397120522,-30.061303497524932,34.38225884179201,-923699.2713249051,-923729.3326284026,558.7859156134787,593.1681744552707,C(=C)C=CCC=CCC,[HH],,C(=C)CC=CC=C,CC,,9,3,0,0,0,0,0,0,0,0,D
2291,C(=C)C=CCC=CCC.[HH]>>C(=C)C=CCC=CC.C,Hydrogenolysis,-60.886925341564776,-52.75748414313421,27.266279384305108,-923699.2713249051,-923752.0288090482,558.7859156134787,586.0521949977838,C(=C)C=CCC=CCC,[HH],,C(=C)C=CCC=CC,C,,9,3,0,0,0,0,0,0,0,0,D
2292,C(=C)C=CCC=CCC.[HH]>>C(=CCC)CC=CCC,Hydrogenation,-71.8301117931004,-107.5925008461345,-119.94764062731548,-923699.2713249051,-923806.8638257512,558.7859156134787,438.8382749861632,C(=C)C=CCC=CCC,[HH],,C(=CCC)CC=CCC,,,9,3,0,0,0,0,0,0,0,0,D
2293,C(=C)C=CCC=CCC.[HH]>>C(=C)CCCC=CCC,Hydrogenation,-66.10449600839927,-102.20803669467568,-121.0918688119283,-923699.2713249051,-923801.4793615998,558.7859156134787,437.69404680155037,C(=C)C=CCC=CCC,[HH],,C(=C)CCCC=CCC,,,9,3,0,0,0,0,0,0,0,0,D
2294,C(=C)C=CCC=CCC.[HH]>>C(=C)C=CCCCCC,Hydrogenation,-81.6454300504062,-117.03356164577417,-118.69237496350149,-923699.2713249051,-923816.3048865509,558.7859156134787,440.0935406499772,C(=C)C=CCC=CCC,[HH],,C(=C)C=CCCCCC,,,9,3,0,0,0,0,0,0,0,0,D
2295,C(=C)C=CCC=CCC>>C1(=C)C(=CCC=C1)CC.[HH],CyclizationA,-18.677665933049,4.455451777204871,77.58885698559072,-920643.7624361551,-920639.3069843779,428.10591561347866,505.6947725990694,C(=C)C=CCC=CCC,,,C1(=C)C(=CCC=C1)CC,[HH],,9,3,0,0,0,0,0,0,0,0,C
2296,C(=C)C=CCC=CCC>>C1(=CCC)C=CC=CC1.[HH],CyclizationA,-38.76248411120996,-12.616492856992409,87.69408436765906,-920643.7624361551,-920656.3789290121,428.10591561347866,515.7999999811377,C(=C)C=CCC=CCC,,,C1(=CCC)C=CC=CC1,[HH],,9,3,0,0,0,0,0,0,0,0,D
2297,C(=C)C=CCC=CCC>>C(=C)C1=CCC=CC1C.[HH],CyclizationA,4.397062550274679,28.19218304264359,79.80922519660879,-920643.7624361551,-920615.5702531125,428.10591561347866,507.91514081008745,C(=C)C=CCC=CCC,,,C(=C)C1=CCC=CC1C,[HH],,9,3,0,0,0,0,0,0,0,0,C
2298,C(=C)C=CCC=CCC>>C1(=CC=C)CCC=CC1.[HH],CyclizationA,10.771994323720858,36.922748754150234,87.71006013895482,-920643.7624361551,-920606.839687401,428.10591561347866,515.8159757524335,C(=C)C=CCC=CCC,,,C1(=CC=C)CCC=CC1,[HH],,9,3,0,0,0,0,0,0,0,0,C
2299,C(=C)CC=CC=CC.[HH]>>C=C.C(=CC=CC)C,Hydrogenolysis,-42.71626849086115,-30.78698592784349,40.0110097703091,-820696.5085335321,-820727.29551946,532.859148265828,572.8701580361371,C(=C)CC=CC=CC,[HH],,C=C,C(=CC=CC)C,,8,3,0,0,0,0,0,0,0,0,D
2300,C(=C)CC=CC=CC.[HH]>>C(=C)C.C(=C)C=CC,Hydrogenolysis,-44.728378171174704,-29.83157016860787,49.964138864889605,-820696.5085335321,-820726.3401037008,532.859148265828,582.8232871307176,C(=C)CC=CC=CC,[HH],,C(=C)C,C(=C)C=CC,,8,3,0,0,0,0,0,0,0,0,D
2301,C(=C)CC=CC=CC.[HH]>>C(=C)CC=C.C(=C)C,Hydrogenolysis,-20.831867181772754,-3.333463891292922,58.68993221693722,-820696.5085335321,-820699.8419974234,532.859148265828,591.5490804827652,C(=C)CC=CC=CC,[HH],,C(=C)CC=C,C(=C)C,,8,3,0,0,0,0,0,0,0,0,D
2302,C(=C)CC=CC=CC.[HH]>>C(=C)CC=CC=C.C,Hydrogenolysis,-45.15020005443106,-39.574306603870355,18.70163827120814,-820696.5085335321,-820736.082840136,532.859148265828,551.5607865370362,C(=C)CC=CC=CC,[HH],,C(=C)CC=CC=C,C,,8,3,0,0,0,0,0,0,0,0,D
2303,C(=C)CC=CC=CC.[HH]>>C(=CC=CCCC)C,Hydrogenation,-88.26606255028895,-123.45359264058061,-118.01955421865387,-820696.5085335321,-820819.9621261727,532.859148265828,414.83959404717416,C(=C)CC=CC=CC,[HH],,C(=CC=CCCC)C,,,8,3,0,0,0,0,0,0,0,0,D
2304,C(=C)CC=CC=CC.[HH]>>C(=C)CCCC=CC,Hydrogenation,-55.8570018116542,-91.71804266795516,-120.27852039678339,-820696.5085335321,-820788.2265762001,532.859148265828,412.58062786904463,C(=C)CC=CC=CC,[HH],,C(=C)CCCC=CC,,,8,3,0,0,0,0,0,0,0,0,D
2305,C(=C)CC=CC=CC.[HH]>>C(=C)CC=CCCC,Hydrogenation,-56.62836529240243,-93.26599425869063,-122.88320968065807,-820696.5085335321,-820789.7745277908,532.859148265828,409.97593858516996,C(=C)CC=CC=CC,[HH],,C(=C)CC=CCCC,,,8,3,0,0,0,0,0,0,0,0,D
2306,C(=C)CC=CC=CC>>C1(=C)C(=CC=CC1)C.[HH],CyclizationA,-34.24959865971748,-10.090760231250897,81.02914113186847,-817640.9996447822,-817651.0904050134,402.17914826582796,483.20828939769643,C(=C)CC=CC=CC,,,C1(=C)C(=CC=CC1)C,[HH],,8,3,0,0,0,0,0,0,0,0,D
2307,C(=C)CC=CC=CC>>C1(=CC)C=CCC=C1.[HH],CyclizationA,-27.183079493402538,0.7923222506651655,93.82995721639344,-817640.9996447822,-817640.2073225315,402.17914826582796,496.0091054822214,C(=C)CC=CC=CC,,,C1(=CC)C=CCC=C1,[HH],,8,3,0,0,0,0,0,0,0,0,C
2308,C(=C)CC=CC=CC>>C(=C)C1C=CC=CC1.[HH],CyclizationA,16.295897948380183,41.825588676612824,85.62700227480343,-817640.9996447822,-817599.1740561055,402.17914826582796,487.8061505406314,C(=C)CC=CC=CC,,,C(=C)C1C=CC=CC1,[HH],,8,3,0,0,0,0,0,0,0,0,C
2309,C(=CC=CCC=CC)C.[HH]>>C(=C)C=CCC=CC.C,Hydrogenolysis,-44.234590120510944,-39.25479972467292,16.702298828904986,-923712.7740093236,-923752.0288090482,569.3498961688788,586.0521949977838,C(=CC=CCC=CC)C,[HH],,C(=C)C=CCC=CC,C,,9,3,0,0,0,0,0,0,0,0,D
2310,C(=CC=CCC=CC)C.[HH]>>C(=C)C.C(=C)CC=CC,Hydrogenolysis,-18.35430817870063,-2.5471745301038027,53.01738604258537,-923712.7740093236,-923715.3211838537,569.3498961688788,622.3672822114642,C(=CC=CCC=CC)C,[HH],,C(=C)C,C(=C)CC=CC,,9,3,0,0,0,0,0,0,0,0,D
2311,C(=CC=CCC=CC)C.[HH]>>C(=C)C=CC.C(=CC)C,Hydrogenolysis,-43.85164526617519,-29.795245947199874,47.145394328275415,-923712.7740093236,-923742.5692552708,569.3498961688788,616.4952904971542,C(=CC=CCC=CC)C,[HH],,C(=C)C=CC,C(=CC)C,,9,3,0,0,0,0,0,0,0,0,D
2312,C(=CC=CCC=CC)C.[HH]>>C(=CC=CC)C.C(=C)C,Hydrogenolysis,-45.96441054343005,-31.252681216225028,49.34338194601719,-923712.7740093236,-923744.0266905398,569.3498961688788,618.693278114896,C(=CC=CCC=CC)C,[HH],,C(=CC=CC)C,C(=C)C,,9,3,0,0,0,0,0,0,0,0,D
2313,C(=CC=CCC=CC)C.[HH]>>C(=C)CC=CC=CC.C,Hydrogenolysis,-46.343844617517135,-40.69642397668213,18.94154164291467,-923712.7740093236,-923753.4704333002,569.3498961688788,588.2914378117935,C(=CC=CCC=CC)C,[HH],,C(=C)CC=CC=CC,C,,9,3,0,0,0,0,0,0,0,0,D
2314,C(=CC=CCC=CC)C.[HH]>>C(=CCC=CCCC)C,Hydrogenation,-60.08200272718717,-96.6262250993168,-122.5699224287427,-923712.7740093236,-923809.4002344229,569.3498961688788,446.7799737401361,C(=CC=CCC=CC)C,[HH],,C(=CCC=CCCC)C,,,9,3,0,0,0,0,0,0,0,0,D
2315,C(=CC=CCC=CC)C.[HH]>>C(=CCCCC=CC)C,Hydrogenation,-63.67669220710314,-100.54390385292936,-123.65323376094659,-923712.7740093236,-923813.3179131765,569.3498961688788,445.6966624079322,C(=CC=CCC=CC)C,[HH],,C(=CCCCC=CC)C,,,9,3,0,0,0,0,0,0,0,0,D
2316,C(=CC=CCC=CC)C.[HH]>>C(=CC=CCCCC)C,Hydrogenation,-77.03931509264123,-116.47499947471078,-132.2679335303356,-923712.7740093236,-923829.2490087983,569.3498961688788,437.0819626385432,C(=CC=CCC=CC)C,[HH],,C(=CC=CCCCC)C,,,9,3,0,0,0,0,0,0,0,0,D
2317,C(=CC=CCC=CC)C>>C1(=CC=CCC1=CC)C.[HH],CyclizationA,-38.570525001847834,-13.098695056978613,85.43293625647902,-920657.2651205736,-920670.3638156306,438.6698961688787,524.1028324253577,C(=CC=CCC=CC)C,,,C1(=CC=CCC1=CC)C,[HH],,9,3,0,0,0,0,0,0,0,0,D
2318,C(=CC=CCC=CC)C>>C1(=CCC=CC1=CC)C.[HH],CyclizationA,-20.81221703350344,3.65370222076308,82.05909526837672,-920657.2651205736,-920653.6114183528,438.6698961688787,520.7289914372554,C(=CC=CCC=CC)C,,,C1(=CCC=CC1=CC)C,[HH],,9,3,0,0,0,0,0,0,0,0,C
2319,C(=CC=CCC=CC)C>>C1(=CCC=CC1)C=CC.[HH],CyclizationA,7.8830663475963405,32.40280728600919,82.23961408154571,-920657.2651205736,-920624.8623132876,438.6698961688787,520.9095102504244,C(=CC=CCC=CC)C,,,C1(=CCC=CC1)C=CC,[HH],,9,3,0,0,0,0,0,0,0,0,C
2320,C(=CC=CCC=CC)C>>C(=CC1C=CC=CC1)C.[HH],CyclizationA,19.420374492850325,44.39535208628513,83.76648530415832,-920657.2651205736,-920612.8697684873,438.6698961688787,522.436381473037,C(=CC=CCC=CC)C,,,C(=CC1C=CC=CC1)C,[HH],,9,3,0,0,0,0,0,0,0,0,C
2321,C1(=CC=CCC1=CCC)C>>C1(=CC=CCC1=CC=C)C.[HH],Dehydrogenation,69.09809945269899,102.78791508532595,112.99619531318785,-1020621.0257502764,-1020518.2378351911,413.09102018385533,526.0872154970432,C1(=CC=CCC1=CCC)C,,,C1(=CC=CCC1=CC=C)C,[HH],,10,3,0,1,0,0,1,0,0,0,A
2322,C1(=CC=CCC1=CCC)C.[HH]>>C1(=C)C(=CC=CC1)C.CC,Hydrogenolysis,-35.643055673784666,-24.767454021726735,36.47694667804103,-1023676.5346390264,-1023701.3020930481,543.7710201838554,580.2479668618964,C1(=CC=CCC1=CCC)C,[HH],,C1(=C)C(=CC=CC1)C,CC,,10,3,0,1,0,0,1,0,0,0,D
2323,C1(=CC=CCC1=CCC)C.[HH]>>C1(=CC=CCC1=CC)C.C,Hydrogenolysis,-61.454143320194675,-50.79107637226116,35.76410178746778,-1023676.5346390264,-1023727.3257153986,543.7710201838554,579.5351219713232,C1(=CC=CCC1=CCC)C,[HH],,C1(=CC=CCC1=CC)C,C,,10,3,0,1,0,0,1,0,0,0,D
2324,C1(=CC=CCC1=CCC)C.[HH]>>C1(=CCC)C(CC=CC1)C,Hydrogenation,-9.735076605371468,-48.71260312828235,-130.73126454103937,-1023676.5346390264,-1023725.2472421547,543.7710201838554,413.03975564281603,C1(=CC=CCC1=CCC)C,[HH],,C1(=CCC)C(CC=CC1)C,,,10,3,0,1,0,0,1,0,0,0,D
2325,C1(=CC=CCC1=CCC)C.[HH]>>C1(=CCCCC1=CCC)C,Hydrogenation,-37.38819689150655,-73.58761240600143,-121.41343456144517,-1023676.5346390264,-1023750.1222514324,543.7710201838554,422.3575856224102,C1(=CC=CCC1=CCC)C,[HH],,C1(=CCCCC1=CCC)C,,,10,3,0,1,0,0,1,0,0,0,D
2326,C1(=CC=CCC1=CCC)C.[HH]>>C1(=CC=CCC1CCC)C,Hydrogenation,-40.82481938576667,-73.80216627358459,-110.60656343390212,-1023676.5346390264,-1023750.3368053,543.7710201838554,433.1644567499533,C1(=CC=CCC1=CCC)C,[HH],,C1(=CC=CCC1CCC)C,,,10,3,0,1,0,0,1,0,0,0,D
2327,C1(=CCC=CC1=CC)CC>>C1(=CC)C(=CCC=C1)C=C.[HH],Dehydrogenation,80.2792050185474,121.09873179544229,136.90936366558742,-1020605.0136711714,-1020483.914939376,406.7201427583817,543.6295064239691,C1(=CCC=CC1=CC)CC,,,C1(=CC)C(=CCC=C1)C=C,[HH],,10,3,0,1,0,0,1,0,0,0,A
2328,C1(=CCC=CC1=CC)CC.[HH]>>C1(=C)C(=CCC=C1)CC.C,Hydrogenolysis,-42.820505239761026,-35.74632422463037,23.726919386653208,-1023660.5225599214,-1023696.268884146,537.4001427583817,561.1270621450349,C1(=CCC=CC1=CC)CC,[HH],,C1(=C)C(=CCC=C1)CC,C,,10,3,0,1,0,0,1,0,0,0,D
2329,C1(=CCC=CC1=CC)CC.[HH]>>C1(=CCC=CC1=CC)C.C,Hydrogenolysis,-61.60739156126926,-50.05075819953345,38.761138224839215,-1023660.5225599214,-1023710.5733181209,537.4001427583817,576.1612809832209,C1(=CCC=CC1=CC)CC,[HH],,C1(=CCC=CC1=CC)C,C,,10,3,0,1,0,0,1,0,0,0,D
2330,C1(=CCC=CC1=CC)CC.[HH]>>C1=CC(=CC)C(CC)CC1,Hydrogenation,-53.53099867864896,-90.68462351325434,-124.61386830322112,-1023660.5225599214,-1023751.2071834346,537.4001427583817,412.78627445516054,C1(=CCC=CC1=CC)CC,[HH],,C1=CC(=CC)C(CC)CC1,,,10,3,0,1,0,0,1,0,0,0,D
